householdSize,residence,waterSource,toiletType,hasElectricity,hasMobilePhone,hasRadio,hasTelevision,hasRefrigerator,hasBicycle,hasMotorcycle,hasCar,classification
8,0,1,0,0,1,0,0,0,1,0,0,non-poor
5,1,1,0,0,1,0,0,1,0,0,1,non-poor
5,1,1,0,0,0,0,1,0,0,1,0,poor
6,1,1,0,1,1,1,0,0,1,1,0,non-poor
4,1,1,1,1,1,1,1,1,0,0,1,non-poor
5,1,0,1,1,1,1,0,0,1,0,0,non-poor
6,1,0,1,1,1,1,0,1,0,0,0,non-poor
2,0,0,0,0,0,1,0,0,0,1,1,poor
3,0,0,0,1,1,0,0,0,1,0,0,poor
3,1,0,0,1,1,0,0,0,1,1,0,non-poor
4,0,0,0,0,1,0,0,0,0,0,0,poor
6,0,0,0,0,0,1,1,1,0,0,0,non-poor
6,0,0,0,0,1,0,0,0,1,0,0,non-poor
6,0,1,1,1,0,1,1,0,1,0,0,non-poor
4,0,1,0,0,0,0,1,0,0,1,0,poor
3,1,1,1,1,0,0,1,0,1,1,1,non-poor
8,1,1,1,1,0,0,0,1,0,1,1,non-poor
9,1,0,0,1,1,0,0,1,1,0,0,non-poor
5,0,0,1,0,1,0,0,0,1,0,0,poor
4,0,0,1,0,1,1,0,0,0,0,0,poor
8,0,0,0,0,0,1,0,0,0,0,0,poor
8,0,0,0,0,1,0,0,1,1,0,0,poor
7,1,1,1,1,1,1,1,1,1,1,1,non-poor
10,0,0,0,0,0,0,1,1,1,1,1,non-poor
5,1,0,0,0,0,0,0,0,1,0,0,poor
4,0,1,0,0,0,1,0,1,0,1,0,poor
10,1,0,0,1,1,1,1,0,0,0,1,non-poor
5,0,1,0,1,1,0,0,0,1,0,1,poor
7,0,0,0,1,0,0,0,1,1,0,0,poor
4,1,0,1,1,0,0,1,0,0,0,1,non-poor
9,0,0,1,1,1,0,1,1,0,1,0,non-poor
3,1,1,1,1,1,1,1,1,0,1,1,non-poor
7,0,1,1,1,0,1,1,0,1,1,1,non-poor
5,0,0,0,1,1,0,1,0,0,0,0,non-poor
8,0,0,0,0,0,0,0,0,0,0,0,poor
8,1,0,0,0,1,0,1,0,1,0,0,non-poor
1,0,1,1,0,0,1,0,0,0,0,0,poor
4,1,1,0,1,1,1,1,0,1,1,0,non-poor
5,1,1,1,1,1,1,1,1,1,1,1,non-poor
8,1,1,1,0,1,1,1,1,1,1,1,non-poor
2,0,0,1,0,0,1,0,1,1,0,0,poor
6,1,0,1,1,1,1,1,0,0,1,0,non-poor
5,1,1,1,1,0,1,1,1,1,1,1,non-poor
6,0,0,0,0,1,0,0,0,0,0,0,poor
2,0,0,0,1,1,1,1,1,0,1,1,non-poor
5,0,0,1,0,1,0,1,0,0,1,0,non-poor
6,0,0,0,0,0,1,0,0,0,0,0,poor
5,1,0,0,1,1,0,0,1,0,1,0,poor
7,0,0,1,0,0,0,0,1,0,0,0,poor
5,0,1,1,1,0,1,1,1,1,1,0,poor
3,0,1,0,0,0,0,0,0,0,1,0,poor
3,0,1,1,1,1,1,1,1,0,1,1,non-poor
9,0,0,0,0,0,0,0,0,1,1,0,poor
5,1,0,1,1,1,1,1,0,1,1,1,non-poor
4,1,1,1,1,0,1,1,1,1,0,1,non-poor
11,0,1,1,1,1,0,0,1,1,1,1,non-poor
2,1,0,1,1,1,1,1,1,0,1,1,non-poor
11,0,0,0,0,0,0,0,0,0,0,0,poor
4,0,0,1,0,0,0,0,0,1,0,0,poor
8,0,1,1,1,0,0,1,0,1,0,0,poor
5,1,1,1,1,1,0,1,1,1,1,1,non-poor
3,1,1,1,1,1,1,1,1,0,1,1,non-poor
6,1,1,1,0,1,0,1,1,1,1,1,non-poor
5,0,0,0,0,1,0,1,0,0,0,0,non-poor
5,0,0,0,1,0,1,1,1,0,0,0,poor
12,1,0,1,0,1,0,1,1,0,1,1,non-poor
6,0,1,0,0,0,0,0,0,0,0,0,poor
11,1,1,1,0,1,1,0,0,1,0,1,poor
5,1,1,1,1,0,1,0,0,1,0,0,poor
8,0,0,0,0,1,1,0,0,0,0,0,poor
7,1,1,0,1,1,0,1,1,1,0,0,non-poor
9,1,1,1,1,1,0,1,1,1,0,0,non-poor
4,0,0,0,0,0,0,0,0,0,0,0,poor
4,1,0,0,0,1,1,0,1,0,0,0,non-poor
7,1,1,1,1,1,0,1,0,1,1,1,non-poor
6,0,0,0,0,0,0,0,0,0,0,0,poor
5,1,1,0,1,0,0,1,0,0,0,1,non-poor
6,0,1,1,0,0,1,1,1,1,0,0,poor
8,1,1,0,1,0,1,1,0,1,0,0,non-poor
10,1,1,0,0,1,0,0,0,0,0,1,non-poor
4,1,1,0,0,0,0,0,1,1,1,0,non-poor
4,0,0,1,1,0,0,0,0,1,0,0,non-poor
13,1,0,0,1,1,0,1,0,1,0,0,non-poor
3,0,0,0,0,1,0,0,0,0,0,0,poor
6,0,0,1,0,0,1,0,0,1,1,0,poor
5,0,0,1,0,1,1,0,0,0,0,0,poor
3,0,0,0,0,0,1,0,0,0,0,0,poor
4,0,1,0,1,1,1,0,0,0,0,1,non-poor
2,0,1,1,0,1,0,0,0,0,1,0,non-poor
9,1,0,1,1,0,1,0,1,1,1,0,non-poor
3,0,1,0,1,0,0,0,1,1,0,0,non-poor
5,0,0,1,0,1,1,1,0,0,1,0,poor
10,0,1,0,1,1,1,1,1,0,1,0,non-poor
6,0,1,1,1,0,0,0,0,1,0,0,poor
10,1,1,1,0,1,0,1,1,1,0,1,non-poor
7,0,0,0,0,1,1,0,0,1,0,0,poor
9,0,1,0,1,1,1,0,1,1,0,0,non-poor
6,1,0,0,0,0,0,1,0,1,0,1,non-poor
6,1,1,1,1,1,1,1,0,0,1,0,non-poor
4,1,1,0,0,1,0,0,0,0,0,0,poor
9,1,0,0,0,1,0,0,1,0,0,1,poor
5,1,0,0,1,0,1,0,0,1,0,0,non-poor
7,0,0,0,1,1,0,1,0,0,0,1,poor
9,1,1,1,1,1,0,1,0,0,0,0,non-poor
4,1,1,1,1,1,0,1,1,1,0,1,non-poor
6,0,0,0,0,1,0,0,0,0,0,0,poor
5,0,1,0,0,1,1,0,1,0,1,1,poor
6,0,0,1,1,1,1,1,1,0,0,0,poor
6,1,1,1,0,1,1,1,1,1,1,0,non-poor
4,1,1,0,0,1,1,1,1,1,0,1,non-poor
2,1,1,1,1,1,0,1,1,0,1,1,non-poor
9,0,0,0,0,1,0,0,0,0,0,0,poor
6,0,0,0,0,0,0,1,0,0,0,0,poor
7,0,0,1,1,0,1,0,0,1,0,1,poor
3,0,0,0,0,0,0,0,0,1,0,0,poor
2,1,0,1,1,1,1,1,1,1,0,1,non-poor
2,1,1,0,1,0,1,1,1,0,0,1,non-poor
7,1,0,1,0,1,1,0,0,0,0,0,non-poor
5,1,1,1,1,0,1,1,1,1,1,1,non-poor
10,1,0,1,0,1,1,0,0,0,1,0,non-poor
5,0,1,0,0,0,1,0,0,0,0,0,poor
6,0,0,0,0,1,1,0,0,0,0,0,non-poor
6,0,0,1,0,1,1,1,1,0,0,0,poor
8,0,1,0,1,0,0,1,1,1,1,1,non-poor
6,0,0,0,0,0,0,0,0,0,0,0,poor
7,0,0,1,0,0,1,0,0,1,0,1,poor
8,1,0,1,1,0,0,1,1,0,1,0,non-poor
5,0,1,0,0,0,0,0,0,0,1,0,poor
8,1,0,0,1,1,1,1,0,1,1,0,non-poor
3,1,0,1,1,1,1,1,0,0,0,0,non-poor
7,1,1,1,1,1,1,1,0,1,0,1,non-poor
6,1,1,1,0,1,0,0,0,1,0,0,non-poor
8,0,0,0,0,1,0,0,0,0,0,0,poor
7,1,0,1,1,1,0,0,1,1,0,1,non-poor
2,0,0,0,0,0,0,0,0,1,1,0,poor
10,1,1,1,1,0,0,1,0,1,0,1,non-poor
7,0,0,0,0,0,0,0,0,0,0,0,poor
12,0,0,0,0,1,0,1,0,1,0,0,poor
4,1,1,0,1,0,1,1,1,0,1,0,non-poor
3,1,0,0,0,1,0,1,0,0,0,1,poor
6,0,0,1,1,1,0,1,0,1,0,0,poor
4,1,1,0,1,0,0,0,0,1,1,0,non-poor
7,0,0,0,1,0,1,1,0,1,0,0,poor
3,1,1,1,1,1,0,1,0,1,1,1,non-poor
7,0,0,1,1,1,0,0,0,1,0,1,non-poor
9,0,0,0,0,0,0,0,0,0,0,0,poor
8,0,1,0,0,0,0,0,1,0,0,1,poor
8,0,0,0,0,1,0,0,0,1,1,1,poor
5,0,0,0,0,0,1,0,0,1,0,0,poor
6,0,0,1,0,1,0,1,0,0,0,1,non-poor
11,0,1,0,0,1,0,0,0,0,1,1,poor
6,0,0,1,0,0,0,0,0,1,0,0,poor
8,0,1,0,0,1,1,1,0,1,0,0,non-poor
11,0,0,0,0,0,1,1,0,1,1,0,non-poor
5,1,1,0,0,1,0,1,0,1,1,1,non-poor
5,1,0,0,0,0,0,0,0,0,0,0,poor
4,0,0,0,0,0,1,1,1,0,0,0,poor
5,1,1,0,1,1,1,0,1,0,1,0,non-poor
4,0,0,0,1,1,0,1,0,0,0,0,poor
4,0,1,0,1,0,0,1,0,1,1,0,non-poor
7,1,1,0,0,1,0,1,1,1,1,1,non-poor
6,1,0,0,1,0,0,1,1,1,1,0,non-poor
4,1,1,1,1,1,1,1,1,0,0,0,non-poor
7,0,1,0,0,0,0,0,0,1,1,0,poor
5,1,0,1,1,1,1,0,0,1,1,1,non-poor
7,0,0,1,0,1,0,1,1,0,0,1,poor
3,0,0,0,0,1,0,1,0,1,0,0,poor
2,0,0,1,0,0,1,0,0,0,0,0,poor
12,1,0,0,1,1,1,1,0,1,0,0,non-poor
7,0,0,1,0,0,1,1,0,0,1,0,non-poor
5,1,1,0,0,1,1,1,1,1,1,0,non-poor
3,1,0,1,1,1,1,1,1,1,1,1,non-poor
4,1,1,1,0,0,0,0,1,0,1,1,non-poor
5,1,0,1,0,1,1,1,0,0,1,1,non-poor
5,1,0,1,0,1,0,1,0,1,1,0,non-poor
5,0,1,0,1,1,1,0,0,0,1,0,non-poor
5,0,0,0,0,0,0,0,0,0,0,0,poor
3,0,0,0,0,0,1,1,1,0,1,0,poor
6,0,1,1,1,1,1,1,1,0,1,1,non-poor
5,0,0,0,1,0,0,0,0,0,0,0,poor
4,0,0,0,1,1,1,0,0,0,0,0,poor
6,0,1,0,0,0,0,0,0,1,0,1,non-poor
8,0,0,1,0,1,1,0,0,0,0,1,non-poor
7,0,0,0,0,0,0,0,0,1,0,0,poor
5,1,1,1,1,1,0,1,0,1,0,1,non-poor
3,0,1,1,0,0,0,0,1,1,0,0,poor
7,1,0,0,0,0,0,0,0,0,0,0,poor
10,1,1,0,1,0,0,0,0,1,1,0,non-poor
7,0,0,0,1,1,1,0,0,0,1,0,non-poor
4,1,0,0,1,1,1,1,1,0,1,0,non-poor
10,1,0,1,0,1,0,1,0,0,0,0,non-poor
5,1,0,0,0,1,0,0,0,1,0,0,non-poor
6,0,0,0,0,0,0,0,0,0,0,0,poor
5,0,1,1,0,1,1,1,0,1,1,1,non-poor
7,0,0,0,0,1,0,0,0,0,0,0,non-poor
5,1,0,1,1,0,1,0,1,0,0,0,non-poor
3,1,1,1,1,1,1,0,1,0,1,0,non-poor
5,1,0,1,0,0,0,0,1,0,1,1,non-poor
5,1,1,1,1,1,1,1,1,0,0,0,non-poor
6,1,0,0,0,0,0,0,0,0,0,0,poor
6,1,1,1,1,0,0,1,1,1,1,1,non-poor
7,0,0,0,0,0,0,0,0,0,0,0,poor
7,1,1,1,1,1,1,0,1,1,0,1,non-poor
8,0,0,0,0,0,0,0,0,0,0,0,poor
4,0,1,0,0,1,0,0,0,0,0,0,poor
5,0,0,1,0,1,1,0,0,0,0,0,poor
6,1,1,0,0,1,1,1,0,0,1,0,non-poor
8,0,0,0,0,1,0,0,0,0,0,1,poor
9,0,0,0,0,0,0,0,0,1,0,0,poor
7,0,0,0,0,1,0,0,1,0,1,1,poor
4,0,1,0,1,1,0,0,1,0,1,1,poor
6,0,0,1,1,1,1,1,1,0,0,0,non-poor
11,1,0,1,1,1,1,0,0,0,0,0,non-poor
7,1,0,1,1,1,1,1,0,0,1,0,non-poor
4,0,0,0,0,1,0,0,0,0,0,0,poor
5,0,0,0,0,1,0,0,0,0,0,0,poor
6,0,0,0,0,0,1,0,0,0,1,0,non-poor
13,0,0,0,0,1,0,1,0,1,0,0,poor
4,0,0,0,0,0,0,0,0,1,0,0,poor
7,1,1,1,1,1,0,1,1,1,1,1,non-poor
6,1,0,1,0,1,1,0,0,1,1,0,non-poor
5,0,1,0,1,0,1,0,1,0,0,1,non-poor
9,0,1,0,0,0,1,1,0,1,1,0,poor
6,0,0,0,0,1,0,0,0,0,0,0,poor
3,0,0,0,0,0,1,1,0,0,0,1,non-poor
5,1,1,0,1,1,1,1,1,0,1,1,non-poor
4,1,1,0,0,1,1,0,0,1,1,0,non-poor
6,1,1,0,1,0,1,1,0,0,1,0,poor
7,1,1,0,1,1,0,0,1,1,1,0,poor
7,1,1,1,1,0,0,1,0,0,0,1,non-poor
4,1,1,0,1,1,1,0,0,1,1,1,non-poor
4,0,0,0,0,0,0,0,0,1,0,0,poor
5,0,1,0,0,0,0,0,0,1,0,0,poor
7,0,1,1,1,1,1,0,1,1,1,0,non-poor
7,0,1,0,1,1,0,0,0,1,0,0,non-poor
5,0,0,1,1,1,1,1,1,1,1,1,non-poor
4,0,0,0,1,1,0,1,0,1,0,1,poor
5,1,0,1,0,1,0,1,0,1,1,1,non-poor
11,1,1,0,0,0,1,1,0,0,0,0,non-poor
5,0,0,0,0,1,0,0,1,0,1,0,poor
8,0,0,0,0,0,0,0,0,0,0,0,poor
1,1,0,0,0,0,0,1,1,0,1,1,non-poor
5,0,0,1,0,0,0,1,0,0,0,0,poor
5,0,0,0,0,0,1,0,0,0,1,0,non-poor
6,0,0,1,0,1,0,0,0,1,1,1,non-poor
3,0,0,0,0,1,0,1,0,1,0,1,poor
10,0,1,1,0,1,0,0,0,1,0,0,poor
4,1,0,0,1,1,1,0,1,0,1,1,non-poor
5,1,0,0,1,0,0,1,1,0,1,0,non-poor
6,1,0,0,0,1,0,1,0,1,1,0,non-poor
4,0,0,1,0,1,1,0,0,0,0,1,poor
5,1,0,0,0,0,0,1,0,0,0,0,poor
7,1,1,1,0,0,0,0,0,1,0,1,non-poor
4,0,0,1,1,1,0,1,0,0,1,0,non-poor
5,1,0,0,0,1,0,0,0,0,0,0,poor
6,0,1,0,1,1,1,0,0,0,1,0,non-poor
10,0,0,0,1,1,0,0,0,1,0,0,non-poor
6,0,1,0,0,0,0,0,0,0,0,0,poor
3,0,0,0,0,0,0,1,1,0,1,0,poor
6,0,1,1,1,1,1,0,0,1,1,0,non-poor
6,0,0,0,0,0,0,0,0,0,0,0,poor
5,0,0,0,0,1,0,1,1,1,1,0,poor
3,1,1,1,1,1,0,1,1,0,1,0,non-poor
5,0,0,1,1,1,0,0,1,1,0,0,non-poor
11,0,0,0,0,0,1,0,0,0,1,0,poor
2,0,0,0,0,1,1,1,1,0,1,0,poor
3,1,0,1,0,1,0,0,0,0,1,0,non-poor
9,0,0,0,0,0,1,0,0,1,0,0,poor
9,1,0,0,1,1,1,0,1,1,1,1,non-poor
1,0,0,1,0,1,1,1,0,0,0,0,non-poor
10,0,1,0,0,0,0,0,0,0,0,0,poor
5,0,1,0,0,0,0,1,0,0,1,0,poor
6,0,0,0,0,1,0,0,0,0,0,0,poor
5,1,0,0,0,1,0,0,1,1,0,0,non-poor
3,1,1,1,1,1,1,1,1,0,1,0,non-poor
3,0,0,0,1,1,0,1,0,1,1,1,non-poor
8,1,0,0,0,1,0,0,0,0,1,0,poor
3,0,0,1,0,1,0,1,0,0,1,0,non-poor
4,0,0,0,1,1,0,1,1,1,1,1,non-poor
5,0,0,0,1,1,1,0,0,0,1,0,poor
4,0,0,1,0,1,1,1,0,0,0,0,poor
9,1,1,1,0,1,0,1,0,1,1,1,poor
5,0,1,1,1,1,1,1,0,1,0,0,non-poor
12,0,0,1,0,1,0,1,1,0,0,0,non-poor
4,0,0,0,0,0,0,0,0,1,1,0,poor
3,0,0,0,0,0,0,0,0,0,0,0,poor
3,0,1,1,1,1,1,1,1,0,0,0,non-poor
7,1,0,1,1,0,0,1,0,0,1,1,non-poor
7,0,0,1,0,0,1,1,0,0,1,0,non-poor
6,0,0,0,0,0,1,0,0,0,0,0,poor
2,0,1,1,1,1,0,1,0,1,1,0,non-poor
7,0,0,1,0,0,1,0,0,1,0,0,poor
6,0,0,0,1,1,0,0,0,0,1,0,non-poor
7,1,1,0,1,0,1,0,0,0,0,0,poor
7,1,1,1,1,0,1,0,1,0,1,1,non-poor
3,0,0,0,0,1,1,1,1,1,0,0,non-poor
8,1,1,0,1,1,1,1,1,0,0,0,non-poor
7,0,0,0,1,0,0,0,0,1,0,0,poor
7,1,1,1,0,1,0,0,0,0,1,1,non-poor
4,1,1,0,0,1,1,1,0,0,1,0,poor
8,1,1,1,1,1,1,1,1,1,1,1,non-poor
7,1,1,1,1,1,1,0,1,1,1,1,non-poor
5,0,0,0,0,0,0,1,0,0,0,0,non-poor
3,0,1,0,1,0,1,0,0,1,0,0,poor
7,0,1,1,1,1,1,1,1,0,1,1,non-poor
3,0,1,0,1,1,0,1,1,0,0,0,non-poor
7,1,0,1,0,1,1,1,0,1,0,1,non-poor
9,0,0,0,0,0,0,0,0,1,0,0,poor
5,0,1,1,0,1,0,0,0,0,0,0,poor
6,0,1,1,0,0,0,0,1,0,0,1,non-poor
5,0,1,0,0,0,0,1,1,0,1,0,non-poor
2,1,1,1,1,1,1,1,0,0,0,1,non-poor
2,1,1,1,1,0,1,0,1,0,1,1,non-poor
5,0,0,0,1,1,0,0,1,1,0,1,poor
7,0,0,0,0,0,0,0,0,0,0,0,poor
3,0,1,1,0,1,1,0,0,0,1,0,non-poor
2,0,0,1,1,1,0,0,0,1,0,0,poor
6,1,1,1,1,1,1,1,1,0,1,0,non-poor
4,0,0,0,0,1,1,0,0,1,0,0,poor
5,0,0,1,0,0,0,1,0,1,1,0,non-poor
4,0,1,1,0,1,1,1,1,1,0,0,non-poor
3,1,0,1,0,1,1,1,1,1,0,0,non-poor
8,1,1,0,1,1,1,1,1,0,1,0,non-poor
6,0,1,0,0,1,0,1,0,0,1,1,non-poor
4,0,1,1,1,1,0,1,0,1,1,1,non-poor
6,0,1,0,0,1,0,0,0,0,1,0,non-poor
7,1,1,1,1,1,1,0,1,0,1,1,non-poor
3,0,1,1,1,0,1,0,1,1,1,0,non-poor
1,0,0,0,1,1,0,1,1,1,0,0,non-poor
4,1,1,0,1,1,0,0,1,0,0,0,poor
6,1,0,1,1,1,0,0,0,1,1,0,poor
8,0,1,0,0,1,1,1,0,0,0,0,non-poor
12,0,0,1,0,0,1,1,1,1,0,0,poor
3,0,1,1,0,1,0,1,0,1,1,0,poor
7,0,1,0,1,1,0,0,0,1,1,1,non-poor
8,0,0,0,1,0,0,1,0,0,0,0,poor
3,1,1,1,0,1,0,0,1,0,0,1,non-poor
11,1,0,0,0,1,0,0,1,1,1,0,non-poor
6,0,0,1,0,0,0,0,0,1,0,0,poor
6,1,1,1,1,0,1,1,1,0,1,1,non-poor
11,0,0,0,0,0,1,0,0,1,0,0,poor
7,0,1,0,0,1,1,0,1,0,1,0,poor
4,1,1,1,1,1,1,1,0,1,0,1,non-poor
4,0,1,0,0,1,0,1,0,1,1,0,non-poor
6,0,0,0,0,1,0,0,1,0,0,0,poor
6,0,0,1,0,0,0,0,0,0,1,0,poor
9,0,0,1,1,0,1,1,1,1,1,1,non-poor
6,0,0,1,0,1,1,1,0,0,0,0,poor
7,1,1,1,0,1,0,1,1,1,0,0,non-poor
9,1,0,0,1,0,0,1,0,1,1,0,non-poor
6,1,1,0,0,1,1,0,1,0,1,0,poor
5,1,1,0,0,0,1,1,0,1,1,1,poor
7,0,1,0,0,0,0,0,1,0,1,0,poor
7,1,1,0,1,0,1,1,0,1,1,0,non-poor
6,0,0,0,1,0,1,1,0,1,0,0,poor
7,0,0,1,1,0,0,1,0,1,0,1,poor
5,1,0,1,1,1,1,1,1,1,1,1,non-poor
7,0,0,0,0,1,1,0,1,0,0,0,poor
4,0,1,1,0,1,0,0,0,0,0,0,poor
6,0,0,0,1,0,0,0,0,0,1,0,poor
4,0,1,1,0,1,0,1,1,0,0,0,non-poor
4,0,1,0,0,1,1,1,1,1,0,1,non-poor
6,0,1,0,1,1,0,0,0,1,1,0,non-poor
1,1,1,1,0,1,0,0,0,1,1,0,non-poor
6,0,0,0,0,1,1,1,0,0,0,0,non-poor
9,0,0,0,0,1,1,0,0,0,1,0,poor
6,0,0,0,0,1,0,0,0,0,0,0,poor
9,1,0,1,1,0,1,0,0,1,1,0,poor
8,0,0,0,0,0,0,0,0,0,1,0,poor
4,0,1,0,1,0,0,1,1,0,0,0,poor
3,0,0,1,1,0,0,0,1,0,0,1,poor
3,1,1,0,1,1,0,0,0,0,0,0,non-poor
5,1,1,0,1,1,0,1,0,1,0,1,non-poor
6,0,0,0,0,1,0,0,0,0,0,0,poor
4,1,1,1,0,1,0,1,1,1,0,1,non-poor
5,0,0,1,1,0,0,0,0,0,0,0,non-poor
10,0,1,1,0,1,1,0,0,1,0,0,non-poor
5,0,1,1,1,1,0,0,1,1,1,0,non-poor
6,0,0,1,1,1,0,0,0,1,0,0,non-poor
5,0,1,1,0,0,0,1,0,0,1,0,poor
6,0,1,0,0,1,0,0,0,0,0,0,poor
5,0,1,1,0,1,0,1,0,1,0,0,non-poor
3,0,1,0,0,0,0,0,0,0,0,0,poor
8,0,0,0,0,1,0,1,1,1,0,1,poor
6,1,0,1,1,1,1,0,1,1,1,1,non-poor
8,1,0,1,0,1,1,0,1,1,0,1,non-poor
5,0,1,1,1,1,1,0,0,1,0,1,non-poor
5,0,1,0,0,1,0,0,0,0,0,0,poor
6,0,0,0,1,1,0,1,0,0,0,0,non-poor
4,0,0,0,0,0,1,0,0,0,0,1,non-poor
7,0,0,0,0,1,0,0,0,1,0,0,poor
5,0,1,1,1,0,0,1,0,0,0,0,non-poor
9,1,1,1,1,1,1,1,0,1,1,0,non-poor
4,1,1,1,1,1,1,0,1,1,0,1,non-poor
8,0,0,1,0,1,0,1,0,1,0,0,poor
7,0,0,0,0,0,0,0,0,1,0,0,poor
5,1,0,1,0,1,1,1,0,0,1,1,non-poor
8,0,1,0,0,1,1,1,0,0,0,0,poor
8,1,0,0,1,1,1,0,0,1,0,1,non-poor
5,0,1,1,0,1,0,0,0,0,0,0,non-poor
6,0,1,0,1,0,0,0,0,0,0,0,poor
3,0,0,0,0,1,0,0,0,0,1,0,non-poor
8,0,0,0,1,0,0,0,0,0,0,0,non-poor
3,1,1,1,1,1,1,1,1,0,1,1,non-poor
9,0,0,0,0,0,1,0,1,0,0,0,poor
6,1,1,0,1,1,1,1,0,1,0,0,non-poor
5,0,0,0,0,0,0,0,0,0,0,0,poor
6,1,0,1,1,1,1,1,1,1,1,1,non-poor
7,1,1,1,1,1,1,1,1,1,1,1,non-poor
7,0,0,1,0,1,0,0,0,0,0,0,poor
7,0,0,0,0,1,0,0,1,0,0,1,poor
8,1,0,0,1,1,1,0,0,1,0,0,poor
4,0,0,0,0,0,0,0,1,0,1,0,poor
4,1,0,1,1,0,1,0,1,0,1,1,non-poor
5,0,1,0,1,1,0,0,1,1,0,0,poor
4,0,1,1,1,1,1,0,0,1,0,1,non-poor
5,0,1,0,0,1,0,1,0,1,0,1,poor
7,1,1,1,1,1,0,0,1,0,1,0,poor
3,1,0,0,1,0,1,0,0,1,1,1,non-poor
5,0,0,0,1,1,0,0,0,1,0,0,poor
2,1,1,1,1,0,1,1,1,1,0,0,non-poor
4,1,1,0,1,1,1,0,0,1,1,1,non-poor
4,0,0,0,0,1,0,0,1,0,1,0,poor
8,0,0,0,0,1,0,0,0,1,0,0,poor
10,1,0,0,0,1,1,0,0,1,0,1,non-poor
7,1,0,0,1,1,1,0,1,1,1,0,non-poor
3,0,0,1,1,0,1,0,1,0,0,0,non-poor
5,1,0,1,1,1,1,1,1,1,1,1,non-poor
5,0,0,0,1,1,1,0,0,1,0,0,non-poor
12,1,1,0,0,1,1,1,0,0,0,0,non-poor
6,1,1,0,1,1,1,1,1,0,0,1,non-poor
2,1,1,1,1,1,1,1,1,1,0,0,non-poor
6,0,1,1,1,1,1,0,1,0,1,1,non-poor
11,0,0,0,0,0,1,0,0,0,0,0,poor
6,0,0,0,1,0,0,0,0,0,0,0,poor
4,0,0,1,1,1,1,0,1,1,1,0,poor
6,1,1,1,1,1,0,0,1,1,1,0,poor
10,0,1,1,0,1,1,0,0,0,0,1,non-poor
13,0,0,1,0,0,1,0,0,0,0,0,poor
8,0,0,0,0,1,0,0,0,1,1,1,non-poor
8,0,0,0,0,0,0,0,0,0,0,0,poor
6,0,1,0,1,1,0,1,0,0,0,0,non-poor
6,1,0,1,1,1,1,1,1,0,1,1,non-poor
3,1,1,1,1,1,0,1,1,1,0,1,non-poor
6,0,0,0,0,0,0,0,0,0,0,0,poor
8,1,1,0,1,1,1,1,1,1,1,1,non-poor
6,1,1,1,1,1,1,0,0,1,1,1,non-poor
5,0,0,0,0,0,0,0,0,0,1,0,poor
5,1,0,0,0,1,1,0,0,1,0,0,poor
6,0,1,1,0,1,0,0,0,1,0,0,poor
3,0,1,0,0,1,1,0,0,0,0,0,poor
8,0,0,1,1,0,0,0,0,1,0,1,poor
5,0,0,0,0,0,0,0,0,0,0,0,poor
4,1,1,1,1,1,0,0,1,0,0,0,non-poor
5,1,1,1,1,1,1,1,1,1,1,1,non-poor
7,1,1,1,0,1,0,1,0,1,0,1,non-poor
5,0,1,1,0,1,0,1,0,1,1,0,non-poor
5,0,0,0,1,1,1,0,1,0,0,0,non-poor
7,1,0,1,1,1,1,0,1,1,1,0,non-poor
7,0,0,1,1,0,0,0,0,0,1,0,poor
9,0,0,1,1,0,0,0,0,0,1,0,poor
8,0,1,0,0,1,1,0,0,1,0,1,poor
5,0,1,0,0,1,0,0,1,0,0,1,poor
7,0,1,0,0,1,0,1,1,0,0,1,poor
4,0,0,0,0,0,0,0,0,1,1,0,poor
9,0,0,0,0,1,0,0,0,1,1,0,poor
7,0,0,0,0,0,0,0,0,1,0,0,poor
6,0,0,1,0,1,0,0,0,0,1,0,poor
7,0,1,0,0,0,0,0,0,1,0,0,poor
4,0,1,0,0,0,0,0,0,0,0,0,poor
10,1,0,1,1,0,1,0,1,1,1,0,non-poor
5,0,1,1,1,1,1,0,0,0,1,0,non-poor
7,1,1,1,1,1,0,1,0,0,1,1,non-poor
6,1,0,1,0,0,0,1,0,1,0,1,non-poor
6,0,0,0,0,1,1,0,0,0,1,0,poor
3,1,0,1,1,1,1,0,0,0,0,1,poor
4,1,1,1,0,0,1,1,0,0,0,0,poor
4,0,0,0,1,1,0,1,0,0,1,1,non-poor
4,0,0,0,0,1,1,1,1,0,1,1,non-poor
4,0,0,0,0,1,0,1,0,0,1,0,poor
7,1,1,1,0,1,1,0,1,1,1,1,non-poor
4,1,1,1,1,1,1,1,1,0,1,0,non-poor
6,1,0,0,0,0,0,1,1,0,0,0,poor
7,1,1,0,0,0,1,0,0,0,0,0,poor
10,0,0,0,0,0,1,0,0,0,1,0,poor
4,1,1,0,0,1,1,1,1,1,0,0,non-poor
4,0,1,1,0,0,0,1,0,1,1,0,non-poor
5,1,1,1,1,1,0,0,0,0,1,1,non-poor
6,0,0,1,0,0,0,0,0,0,0,0,poor
8,0,0,0,0,0,0,0,0,0,0,0,poor
5,1,0,1,1,1,0,1,0,0,1,0,non-poor
6,1,1,1,1,0,1,1,0,1,1,0,non-poor
2,1,0,0,0,1,0,0,0,1,0,0,poor
7,0,0,0,0,0,0,0,0,0,0,0,poor
6,0,1,0,0,1,0,1,0,0,0,0,non-poor
